Chr,GeneID,GeneName,Start,Stop,CodingLength,Liver-1,Liver-2,Liver-3,Adipose-1,Adipose-2,Adipose-3,Marrow-1,Marrow-2,Marrow-3
chr1,ENSG00000187144,SPATA21,16713612,16763919,4506,36.4739737,32.68690521,43.00196068,41.2586826,41.52162141,39.3259752,48.25564242,42.93937676,42.69632841
chr1,ENSG00000157191,NECAP2,16767167,16786573,5559,69.38313261,51.94545753,63.12498665,54.51084056,57.07753273,53.26386416,49.13108838,54.4999782,52.05622355
chr1,ENSG00000080947,CROCCP3,16793931,16825752,6813,4.707207172,7.220270143,3.897409406,3.465491364,2.297210159,2.862549321,6.022007053,4.208698218,5.414056995
chr1,ENSG00000219481,NBPF1,16888814,16940057,12212,34.14789764,45.87233311,22.42233445,50.45041506,26.77968221,35.45812582,48.44134308,32.15125791,38.23923548
chr1,ENSG00000215908,CROCCP2,16944751,16971178,4534,8.161911851,9.568544919,5.055217221,9.072745632,4.892876756,4.78795452,17.74767717,4.84799415,10.90676857
chr1,ENSG00000236698,EIF1AXP1,17012116,17012550,435,2.51876875,2.739653905,3.734337883,5.78573451,5.78824607,5.333202009,4.147314696,3.635995613,3.119965048
chr1,ENSG00000058453,CROCC,17066768,17299474,8871,16.28253241,16.23548595,16.12777365,17.81827749,11.567448,16.51077555,21.31136123,12.35972135,19.55877249
chr1,ENSG00000117122,MFAP2,17300997,17307330,2915,19.83358343,10.01390738,47.63319194,150.458844,92.48531923,64.13473598,103.3379948,80.4047821,122.0063643
chr1,ENSG00000226526,RP1-37C10.3,17305421,17331586,636,1.403903893,1.32259154,2.022086888,2.811063811,3.626697928,1.80613231,3.130382521,2.783601037,4.679947572
chr1,ENSG00000159363,ATP13A2,17312453,17338423,5253,23.31581564,20.64862303,30.59221776,45.27448804,56.39922264,28.7447661,45.54971855,42.47322348,65.46682962
chr1,ENSG00000117118,SDHB,17345217,17380665,2462,39.73598569,37.81532138,42.46382466,38.81945262,49.79700447,41.50696516,40.2881999,40.3555557,36.60059838
chr1,ENSG00000227751,RP1-20B21.4,17733256,17733878,311,6.57907903,3.522412163,4.500774042,5.19080037,8.347736128,8.502453044,9.939406649,5.473971417,6.528330226
chr1,ENSG00000179051,RCC2,17733256,17766220,4126,67.07082032,45.26502067,55.3790893,66.40952336,97.41437252,92.7602292,114.6392062,64.83526243,83.45251048
chr1,ENSG00000266727,AC004824.1,17740127,17740190,64,2.023273258,1.12015406,1.940551127,2.112016196,3.029785052,2.828471353,3.696327384,1.691470487,2.661146659
chr1,ENSG00000074964,ARHGEF10L,17866330,18024369,7847,26.64664645,18.65123988,25.39023617,14.94772026,9.532517746,10.9049498,19.71964131,29.35433821,18.28719009
chr1,ENSG00000255275,RP13-279N23.2,19175767,19247615,4369,12.20845837,8.826274156,16.8289812,10.41134745,13.38531904,13.12001772,16.28860058,23.50744416,18.36584467
chr1,ENSG00000159423,ALDH4A1,19197926,19229275,3687,12.08458449,10.85064896,13.11095047,16.25657537,11.567448,11.21165151,20.52434416,34.0691457,20.89590036
chr1,ENSG00000169991,IFFO2,19230775,19283180,6188,28.00925905,20.02781475,45.00774042,12.21102322,32.48653107,38.79776669,27.34221117,30.92594071,38.02948993
chr1,ENSG00000272084,RP5-1126H10.2,19398604,19402005,3402,7.900400341,7.152790983,5.968417751,6.023708166,3.807580618,4.770915536,4.41260135,3.609358282,4.457092926
chr1,ENSG00000127481,UBR4,19401000,19536770,24695,349.365613,356.4519159,274.8407453,263.2286102,147.3832155,206.6147207,210.8144613,183.5445258,239.1623627
chr1,ENSG00000230424,RP1-43E13.2,19536995,19567198,507,6.840590539,6.977345166,6.490246626,9.161985753,7.226263452,8.076478442,6.4464657,5.487290082,6.121948224
chr1,ENSG00000127463,EMC1,19542158,19578046,10650,130.2052042,148.9534983,117.5093397,205.6984788,147.6726278,187.2413958,126.4267766,127.9657357,141.6044641
chr1,ENSG00000053372,MRTO4,19578033,19586622,2822,19.75100085,18.32733991,18.36185352,24.30305961,44.37956791,37.60503781,40.58885811,26.67728649,24.33048373
chr1,ENSG00000053371,AKR7A2,19630459,19638640,1781,24.36186168,24.31948934,21.11776226,27.35209708,27.06005038,23.03670644,30.81746634,20.59065647,29.91495899
chr1,ENSG00000040487,PQLC2,19638820,19655794,2686,7.804053996,6.747916022,6.196717884,8.968632158,7.832220463,7.173412287,9.143546686,6.752563281,7.917894491
chr1,ENSG00000077549,CAPZB,19665267,19812066,3476,233.997746,316.8956322,257.7508497,302.1075562,251.7163509,245.6680721,277.7374413,351.7459492,315.6015064
chr1,ENSG00000270136,MINOS1-NBL1,19923473,19984549,2493,119.5658149,141.341849,79.10599593,267.6906162,126.9615599,159.4678518,215.2889629,261.3521682,207.9627123
chr1,ENSG00000173436,MINOS1,19923477,19956314,5220,38.41466438,45.15705402,35.59851353,46.41973626,44.69611262,44.79548908,47.07953826,64.22260383,51.8726962
chr1,ENSG00000158747,NBL1,19967048,19984945,3461,107.0683175,125.3222964,60.18969924,275.5734936,109.1536591,146.5182239,215.041362,246.8215044,195.7843613
chr1,ENSG00000162542,TMCO4,20008706,20126438,4054,9.689689617,11.84934053,8.854783713,11.43760884,6.421335483,4.822032488,7.268854329,7.045573916,8.311167397
chr1,ENSG00000169914,OTUD3,20209006,20239438,6767,11.67167158,11.99779469,9.229848217,9.637933065,10.74443177,11.73986001,11.44269769,9.376340335,10.55282296
chr1,ENSG00000162545,CAMK2N1,20808884,20812713,2615,73.92517462,53.75389903,64.80462334,16.27144872,1.374708442,4.617564679,15.98794237,13.87804919,15.29831601
chr1,ENSG00000090432,MUL1,20825943,20834654,2436,30.14264242,17.59856498,21.21560518,25.49292789,24.57291339,22.73000473,30.22499282,23.81377346,23.71435618
chr1,ENSG00000158825,CDA,20915441,20945401,963,0.743243238,0.52633745,0.179378676,5.5328875,3.002652649,0.800832251,1.680148811,1.704789152,2.110564591
chr1,ENSG00000158828,PINK1,20959948,20978004,4836,78.45345287,51.77001172,75.53472957,62.00701072,42.4622114,46.58458241,49.53786125,88.70231055,66.51555737
chr1,ENSG00000117242,PINK1-AS,20969150,20978686,4443,84.93618555,67.04729359,81.42161156,79.31959419,61.15643738,63.77691732,59.69834011,84.62679899,71.61499604
chr1,ENSG00000257033,AL391357.1,20976856,20977207,348,12.96546537,8.272945042,12.81742173,10.76830793,7.298616528,7.923127586,8.5952876,14.91690508,10.55282296
chr1,ENSG00000244038,DDOST,20978270,20988000,2674,315.3828805,290.7272139,307.3408999,443.2705542,316.7075013,309.1723657,253.2691689,278.7197076,285.6472201
chr1,ENSG00000189410,SH2D5,21046225,21059330,4423,1.376376366,2.091853967,4.239859605,0.609807493,0.723530759,0.954183107,0.999246398,0.759163919,0.576800261
chr1,ENSG00000127483,HP1BP3,21069154,21113816,7442,150.2177166,190.8850484,149.4387439,120.3997965,139.0535677,148.2562003,208.8513401,156.0681194,159.9571996
chr1,ENSG00000203394,RP5-930J4.4,21069480,21070455,572,13.83258248,18.09791077,14.35029405,11.36324207,12.59847934,14.68760426,18.80882379,14.82367442,15.96687995
chr1,ENSG00000075151,EIF4G3,21132963,21503377,8353,157.3611099,153.7445186,151.9500454,154.3259159,159.9002977,160.4390739,121.2183153,143.6418047,147.7526305
chr1,ENSG00000117298,ECE1,21543740,21671997,7265,378.2006979,454.3911691,397.6662166,203.1848821,103.6096046,100.6833568,67.64809685,67.09943552,88.59127644
chr1,ENSG00000142794,NBPF3,21766621,21811498,6812,18.42967954,24.41396017,14.96996584,12.538237,10.4640636,4.361979918,5.579862629,7.724825844,6.724966679
chr1,ENSG00000162551,ALPL,21835858,21904905,3014,4.844844809,14.45403612,10.99102067,37.55521758,35.4077865,38.38883108,70.11526274,19.23215262,85.95634798
chr1,ENSG00000090686,USP48,22004791,22110099,9497,79.38938879,89.57183727,89.68933779,71.21361654,83.04324283,74.00030775,79.63905363,82.66895519,85.65483875
chr1,ENSG00000187942,LDLRAD2,22138758,22151714,4490,138.3395886,59.07125685,105.4746612,101.1834238,92.14164212,167.5784082,83.45033856,112.2630294,140.9359001
chr1,ENSG00000142798,HSPG2,22148738,22263790,17694,1298.101842,535.2716905,963.5407095,937.0510169,832.8562563,1486.29354,747.9491932,1001.443759,1304.394463
chr1,ENSG00000218510,LINC00339,22351681,22357716,1424,3.729979952,4.588582895,4.973681459,4.29839916,2.704196211,4.736837567,4.014671369,4.754763494,4.417765635
chr1,ENSG00000070831,CDC42,22379120,22419437,3470,153.920169,180.2098453,182.7868704,165.0793504,177.3645214,167.5954472,174.8858054,208.3039245,177.4316257
chr1,ENSG00000184677,ZBTB40,22778344,22857650,8992,27.43118098,31.62073448,24.23242836,24.92774046,24.15688321,25.23473539,34.2308213,22.86814823,29.71832254
chr1,ENSG00000133216,EPHB2,23037332,23241818,6341,2.188438422,7.301245135,11.43131378,14.8733535,2.640887269,9.678142944,34.84982349,32.5374992,34.0181063
chr1,ENSG00000004487,KDM1A,23345941,23410182,5447,60.05130085,73.97065543,62.37485765,57.11367742,75.06631621,65.44673776,81.16003045,67.61886346,73.10943308
chr1,ENSG00000240553,RP1-184J9.2,23346640,23414551,666,4.266766735,4.386145414,5.772731923,3.257264416,3.717139273,2.98182221,2.980053417,3.529446291,4.116256408
chr1,ENSG00000169641,LUZP1,23410516,23504301,9739,122.4837328,119.0872219,149.879037,93.12206623,103.0036476,91.70381219,78.15344837,97.31948697,107.9403034
chr1,ENSG00000261326,RP5-1057J7.6,23607802,23613245,5444,3.014264242,6.707428525,1.826401061,3.049037467,1.736473821,1.772054342,3.245340071,3.249754321,3.998274536
chr1,ENSG00000125944,HNRNPR,23630264,23670829,8676,83.31206144,111.3406144,93.83135448,89.3591078,120.1151501,121.3346055,162.3642753,110.6914269,101.254664
chr1,ENSG00000125945,ZNF436,23685941,23695935,4392,18.27827814,19.33952732,11.70853537,15.17082057,11.96538992,13.23929061,16.4212439,16.80815554,14.42000652
chr1,ENSG00000204219,TCEA3,23707554,23751233,3515,6.950700649,5.101424512,5.12044583,7.079716264,3.608609659,2.98182221,2.078078792,3.835775591,5.230529639
chr1,ENSG00000088280,ASAP3,23755056,23811061,4988,44.92492459,30.94594287,25.9609865,38.84919933,39.64948558,38.72961076,59.92825521,46.57537237,44.30874732
chr1,ENSG00000117318,ID3,23884409,23886285,1797,32.82657633,10.51325316,36.56063552,57.70861156,72.11792837,108.5553674,61.03361627,53.00828769,58.66320836
chr1,ENSG00000142676,RPL11,24018269,24022915,1987,401.2687658,367.6264649,406.2927002,426.6272717,359.0069183,369.5074082,334.137384,366.2100197,310.4496314
chr1,ENSG00000011007,TCEB3,24069645,24088549,5391,50.76076038,52.97114077,55.10186771,52.75578485,73.57403402,68.65006676,53.89740527,53.00828769,56.51331648
chr1,ENSG00000236810,RP5-886K2.3,24086872,24104777,1347,7.14339334,7.584657608,7.762204507,7.749017171,10.07516581,8.74099882,6.977039009,7.431815208,8.887967657
chr1,ENSG00000057757,PITHD1,24104895,24114722,2186,18.59484471,14.81842358,19.07936822,17.2382167,30.6867483,27.43276433,24.30910043,22.05570965,19.46700881
chr1,ENSG00000011009,LYPLA2,24117460,24122029,2196,16.65415403,15.49321519,16.47022385,19.26099278,18.45003435,15.53955346,25.91850613,20.05790986,23.91099264
chr1,ENSG00000117308,GALE,24122089,24127271,3955,6.358858811,7.6656326,8.577562124,9.48919953,19.29113885,15.53955346,19.92302774,12.94574262,15.7571344
chr1,ENSG00000117305,HMGCL,24128375,24165110,5658,21.11361346,22.659502,20.59593339,20.15339399,12.58039107,11.67170408,13.75069158,20.95026044,17.61862615
chr1,ENSG00000179163,FUCA1,24171567,24194784,2047,1.720470458,2.523720592,2.022086888,2.112016196,0.832060372,0.988261075,3.652112941,12.73264398,10.02845908
chr1,ENSG00000189266,PNRC2,24285599,24289952,2564,47.20970936,54.36121147,51.74259433,51.99724382,66.24828509,63.81099529,56.61217203,49.81180803,46.76014843
chr1,ENSG00000188529,SRSF10,24291294,24307417,10277,82.84409347,100.0715946,88.22169408,81.84806429,93.22693826,98.28086003,86.82832196,91.15294496,87.0968394
chr1,ENSG00000001460,STPG1,24683489,24743424,8514,9.66216209,11.8763322,9.751677091,3.629098253,9.243105442,7.872010634,7.472240764,9.829174953,9.241913272
chr1,ENSG00000001461,NIPAL3,24742284,24799466,9404,86.49149084,70.0838558,69.25647593,18.99327241,32.71263443,35.15142411,26.7851092,39.31669981,48.1234945
chr1,ENSG00000117602,RCAN3,24829387,24867530,6964,12.91041031,16.7213359,14.77428001,2.007902722,11.06097647,9.592948023,1.803949249,8.723725737,8.58645843
chr1,ENSG00000264443,RP4-594I10.3,24865292,24882515,1445,1.871871858,2.807133065,1.940551127,0.267720363,1.582723535,1.601664501,0.282972431,1.105449216,1.074945941
chr1,ENSG00000133226,SRRM1,24958207,24999758,8168,52.59134095,57.76216114,50.89462241,38.5071122,46.18839481,52.92308448,56.14349895,47.73409625,52.18731452
chr1,ENSG00000169504,CLIC4,25071848,25170815,4495,1188.817559,1126.038242,1330.141801,1101.505687,1439.256429,1320.998356,1219.283992,2378.021043,2573.669655
chr1,ENSG00000020633,RUNX3,25226002,25291612,4605,0.041291291,0.013495832,0.097842914,0,0.054264807,0.068155936,9.479576448,9.256472347,6.095730031
chr1,ENSG00000117614,SYF2,25549170,25558993,3370,27.74774754,28.5976681,26.76003697,30.37138784,17.5727533,20.92387242,21.15218924,26.2510892,21.39404604
chr1,ENSG00000117616,C1orf63,25568728,25664704,6804,34.86361335,48.76044117,28.43967366,37.12389032,18.05209243,19.71410455,23.51324046,30.28664477,34.4244883
chr1,ENSG00000183726,TMEM50A,25664408,25688852,3410,91.85935867,75.27975114,92.64093236,109.943829,83.73964118,84.2066592,79.4356672,134.9047603,114.9798884
chr1,ENSG00000204178,TMEM57,25757388,25826700,3940,21.69169153,22.91592281,18.29662491,23.35116499,24.03930946,24.57021501,21.12566057,24.54630005,21.9970645
chr1,ENSG00000157978,LDLRAP1,25870071,25895377,5397,32.24849826,19.56895646,30.8205179,26.78690965,19.79761038,17.90797224,16.75727367,15.30314637,19.40146332
chr1,ENSG00000162430,SEPN1,26126667,26144713,4421,165.0825813,149.9791815,146.8132924,166.3435855,141.2874689,170.3557626,145.5893159,116.8180129,139.9133906
chr1,ENSG00000255054,RP1-317E23.6,26137961,26150235,792,30.63813791,25.21021426,25.585922,29.40461986,24.53673685,29.57967632,26.51097966,21.98911632,25.16946593
chr1,ENSG00000228172,RP1-317E23.3,26143240,26146263,615,17.19094081,18.24636492,16.7963669,17.77365743,16.21613313,18.18059599,14.00713535,13.26539059,15.91444356
chr1,ENSG00000117640,MTFR1L,26145131,26159432,5816,41.63538507,36.18232571,38.19135075,33.197325,29.98130581,28.06320674,37.43194693,34.36215634,35.36834327
chr1,ENSG00000223474,AL020996.1,26145212,26147288,2077,2.449949932,1.902912318,2.152544107,2.022776075,1.501326324,1.840210278,2.069235904,2.037755783,2.307201044
chr1,ENSG00000272478,RP1-317E23.7,26158404,26158625,222,6.31756752,6.86937851,7.07730411,5.027193481,5.055671176,5.554708802,5.411847748,5.88685004,6.489002936
chr1,ENSG00000127423,AUNIP,26158414,26185903,2352,7.267267213,8.12449089,7.99050464,6.484782124,9.098399291,8.723959836,8.100085846,7.618276522,8.284949203
chr1,ENSG00000236528,RP1-125I3.2,26186104,26189911,849,4.734734699,3.616882988,3.930023711,4.610739584,3.762359945,4.004161253,3.528312503,4.301928875,6.213711902
chr1,ENSG00000182749,PAQR7,26187701,26197744,3297,16.31005994,12.56461963,13.20879338,16.88125622,14.29877662,13.81861607,12.36235809,16.16885961,20.16179094
chr1,ENSG00000117632,STMN1,26210672,26233482,6261,12.55255246,60.16441925,19.51966133,17.38695024,77.8428655,76.43688247,159.5964512,74.54456939,71.89028707
chr1,ENSG00000264021,MIR3917,26232853,26232945,93,0.688188183,1.98388731,0.91320053,0.699047614,3.500080045,3.390757827,8.409586942,3.556083621,3.854074471
chr1,ENSG00000158006,PAFAH2,26286258,26324648,3835,5.615615574,8.137986722,5.006295764,6.008834812,10.37362225,9.269207326,11.46922636,12.66605065,14.0922791
chr1,ENSG00000158008,EXTL1,26346375,26362955,4537,1.087337329,0.391379129,1.108886358,0.743667675,5.887731549,6.082917308,5.394161971,26.06462789,21.5775734
chr1,ENSG00000175087,PDIK1L,26437664,26452034,4527,2.642642623,4.831507871,3.978945168,3.450618011,4.4587583,5.111695217,5.641762849,4.861312816,5.427166092
chr1,ENSG00000142684,ZNF593,26496362,26498551,1956,6.689189139,5.641257794,6.115182122,8.329077957,12.24575809,8.962505613,9.028589136,8.284209784,8.166967331
chr1,ENSG00000236782,RP11-96L14.7,26496438,26498312,1290,6.551551502,5.465811977,5.88688199,7.986990827,12.0920078,8.604686948,8.949003139,8.190979128,8.08831275
chr1,ENSG00000130695,CEP85,26560691,26605299,5145,5.588088046,7.085311823,5.250903049,5.711367742,10.87104965,12.11471766,16.34165791,8.444033767,8.887967657
chr1,ENSG00000142669,SH3BGRL3,26605667,26608007,1780,150.4379368,185.2302948,149.3898225,300.9771813,319.040888,269.7952735,276.6762947,277.5077091,268.0810304
chr1,ENSG00000158062,UBXN11,26607819,26644854,4704,39.33683654,44.6037249,37.27815022,62.30447779,67.75865555,63.12943593,59.04396637,63.2370226,55.93651622
chr1,ENSG00000117682,DHDDS,26758773,26797785,5596,27.99549529,29.09701388,27.60800889,34.46156005,41.46735661,37.28129711,31.8520843,35.56083621,35.98447083
chr1,ENSG00000198830,HMGN2,26798941,26802463,2509,69.71346294,113.1490558,81.03023991,81.7142041,121.8425798,118.9491477,188.7602974,94.38938061,93.95289705
chr1,ENSG00000117713,ARID1A,27022524,27108595,9246,69.52077025,65.80567704,68.78356851,67.10857097,60.2429798,73.86399588,78.08270526,57.32353523,68.27217634
chr1,ENSG00000060642,PIGV,27113963,27124889,3382,9.386886817,8.934240813,9.066776693,14.38253283,7.506631621,6.815593622,8.444958496,9.829174953,10.09400457
chr1,ENSG00000204160,ZDHHC18,27153201,27184093,5436,20.68693678,15.77662766,21.26452663,21.75971616,22.8183513,25.01322859,24.12339977,20.56401914,21.49891882
chr1,ENSG00000142751,GPN2,27202624,27216788,4979,23.50850833,20.5541522,19.99256875,24.25843955,22.11290881,21.23057413,23.96422777,19.76489923,21.42026424
chr1,ENSG00000198746,GPATCH3,27216979,27226957,2225,6.826826776,5.965157763,6.196717884,6.12782164,6.39420308,6.116995276,7.472240764,5.287510103,5.230529639
chr1,ENSG00000090273,NUDC,27226729,27273353,2856,49.04028992,39.40782957,41.84415287,47.63935125,68.52740698,66.0431022,69.21328812,48.00046955,51.49253239
chr1,ENSG00000253368,TRNP1,27320198,27327389,1976,12.05705697,12.69957795,13.3066363,10.51546092,14.1359822,18.5895316,5.880520838,6.233135336,4.850365831
chr1,ENSG00000158246,FAM46B,27331511,27339327,2368,3.427177151,4.42663291,4.680152718,1.011388038,3.472947642,4.566447727,6.110435938,2.317447753,3.041310467
chr1,ENSG00000090020,SLC9A1,27425306,27493472,5974,64.95120071,62.14830656,60.93982824,53.11274533,48.01530997,49.99237922,39.27126773,31.17899535,38.68494477
chr1,ENSG00000225159,NPM1P39,27533421,27534287,867,1.995745731,1.767953998,2.217772716,3.539858132,3.463903507,2.828471353,3.634427164,2.823557033,2.792237627
chr1,ENSG00000142784,WDTC1,27561007,27635110,6010,48.11811776,40.06912534,48.83992122,37.12389032,28.0368169,31.72658831,38.14822089,37.89160263,41.17567317
chr1,ENSG00000186501,TMEM222,27648651,27662891,4461,21.76051035,16.68084841,18.88368239,26.83152971,22.84548371,17.78869935,22.16912141,19.21883395,21.32850056
chr1,ENSG00000241547,RP11-4K3__A.5,27651820,27652287,468,4.528278244,4.386145414,8.593869276,6.246808468,6.755968459,5.639903722,14.29010778,9.043373703,9.150149594
chr1,ENSG00000142733,MAP3K6,27681675,27693383,4951,19.73723709,9.096190797,18.08463193,22.14642335,22.43849765,24.28055228,33.87710576,28.129021,23.70124709
chr1,ENSG00000158195,WASF2,27730730,27816669,5666,156.4527015,139.6143825,155.9942192,102.075825,110.962486,114.9790644,134.3146331,114.5005651,117.2215439
chr1,ENSG00000126705,AHDC1,27860546,27930942,7157,29.09659638,24.48143933,27.62431604,15.76575471,24.41916311,29.75006616,44.1260135,28.10238367,32.27459642
